WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14771,20110726,0354,11,FEW140, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 9, ,280, , , ,29.28, ,3, ,003, ,29.71, ,AA, , , ,29.73, 
14771,20110726,0454,11,FEW100, ,10.00, , , ,66, ,18.9, ,63, ,17.2, ,61, ,16.1, , 84, , 3, ,230, , , ,29.28, , , , , ,29.71, ,AA, , , ,29.73, 
14771,20110726,0554,11,SCT065 BKN090 BKN180, ,10.00, , , ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, , 7, ,240, , , ,29.28, , , , , ,29.71, ,AA, , , ,29.73, 
14771,20110726,0654,11,SCT060 SCT180, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 8, ,250, , , ,29.27, ,8, ,003, ,29.70, ,AA, , , ,29.72, 
14771,20110726,0754,11,SCT070 SCT150, ,10.00, , , ,76, ,24.4, ,65, ,18.3, ,58, ,14.4, , 54, , 6, ,260, , , ,29.26, , , , , ,29.69, ,AA, , , ,29.71, 
14771,20110726,0854,11,SCT048 BKN250, ,10.00, , , ,78, ,25.6, ,65, ,18.1, ,56, ,13.3, , 47, , 5, ,VR , , , ,29.26, , , , , ,29.68, ,AA, , , ,29.70, 
14771,20110726,0954,11,BKN042CB BKN060 BKN200, ,10.00, , , ,78, ,25.6, ,66, ,18.6, ,58, ,14.4, , 50, , 5, ,040, , , ,29.24, ,6, ,009, ,29.67, ,AA, , , ,29.69, 
14771,20110726,1054,11,SCT046CB BKN055CB BKN100, ,10.00, , , ,78, ,25.6, ,67, ,19.2, ,60, ,15.6, , 54, , 3, ,VR , , , ,29.21, , , , , ,29.64, ,AA, ,  T, ,29.66, 
14771,20110726,1108,11,BKN050CB BKN100 OVC200, ,10.00, ,-TSRA, ,79, ,26.0, ,68, ,19.7, ,61, ,16.0, , 54, , 8, ,290, , , ,29.23, , , , , ,M, ,SP, , , ,29.67, 
14771,20110726,1138,11,SCT027 BKN047 BKN200, ,10.00, ,-RA, ,72, ,22.0, ,67, ,19.4, ,64, ,18.0, , 76, ,10, ,300, , , ,29.26, , , , , ,M, ,SP, , , ,29.70, 
14771,20110726,1154,11,SCT027TCU SCT070 SCT200, ,10.00, , , ,73, ,22.8, ,67, ,19.5, ,64, ,17.8, , 74, , 3, ,340, , , ,29.23, , , , , ,29.66, ,AA, ,0.09, ,29.67, 
14771,20110726,1254,11,FEW027 SCT070 SCT200, ,10.00, , , ,79, ,26.1, ,70, ,21.0, ,65, ,18.3, , 62, ,10, ,250, , , ,29.23, ,6, ,008, ,29.65, ,AA, , , ,29.67, 
14771,20110726,1354,11,SCT030 SCT039 SCT060, ,10.00, , , ,80, ,26.7, ,69, ,20.5, ,63, ,17.2, , 56, ,15, ,310, , , ,29.23, , , , , ,29.65, ,AA, , , ,29.67, 
14771,20110726,1454,11,FEW047 SCT060, ,10.00, , , ,80, ,26.7, ,66, ,18.7, ,57, ,13.9, , 45, ,26, ,310, ,36, ,29.23, , , , , ,29.66, ,AA, , , ,29.68, 
14771,20110726,1554,11,FEW047 SCT055, ,10.00, , , ,80, ,26.7, ,64, ,17.9, ,54, ,12.2, , 41, ,23, ,310, ,33, ,29.24, ,3, ,009, ,29.67, ,AA, , , ,29.69, 
14771,20110726,1654,11,FEW048 SCT055, ,10.00, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, , 45, ,21, ,320, ,30, ,29.26, , , , , ,29.69, ,AA, , , ,29.71, 
14771,20110726,1754,11,FEW048, ,10.00, , , ,77, ,25.0, ,64, ,17.6, ,55, ,12.8, , 47, ,17, ,330, ,31, ,29.27, , , , , ,29.70, ,AA, , , ,29.72, 
14771,20110726,1854,11,SCT048, ,10.00, , , ,75, ,23.9, ,63, ,17.2, ,55, ,12.8, , 50, ,16, ,320, ,26, ,29.29, ,3, ,015, ,29.72, ,AA, , , ,29.74, 
14771,20110726,1954,11,FEW030 SCT045 SCT070, ,10.00, , , ,72, ,22.2, ,62, ,16.9, ,56, ,13.3, , 57, ,11, ,310, , , ,29.30, , , , , ,29.73, ,AA, , , ,29.75, 
14771,20110726,2054,11,FEW030 SCT045 SCT200, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, , 7, ,310, , , ,29.32, , , , , ,29.75, ,AA, , , ,29.77, 
14771,20110726,2154,11,FEW040, ,10.00, , , ,68, ,20.0, ,61, ,16.3, ,57, ,13.9, , 68, , 8, ,280, , , ,29.34, ,2, ,016, ,29.77, ,AA, , , ,29.78, 
14771,20110726,2254,11,FEW045 SCT080, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 7, ,270, , , ,29.35, , , , , ,29.78, ,AA, , , ,29.80, 
14771,20110726,2354,11,FEW034 SCT050 OVC065, ,10.00, , , ,68, ,20.0, ,63, ,16.9, ,59, ,15.0, , 73, , 9, ,280, , , ,29.36, , , , , ,29.80, ,AA, , , ,29.81, 
14771,20110727,0054,11,FEW033 BKN065 OVC080, ,10.00, , , ,67, ,19.4, ,63, ,17.0, ,60, ,15.6, , 78, , 8, ,290, , , ,29.37, ,1, ,012, ,29.80, ,AA, ,  T, ,29.82, 
14771,20110727,0154,11,SCT075, ,10.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 8, ,280, , , ,29.38, , , , , ,29.81, ,AA, , , ,29.83, 
14771,20110727,0254,11,BKN065, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 8, ,280, , , ,29.39, , , , , ,29.82, ,AA, , , ,29.84, 
14771,20110727,0354,11,FEW036 SCT060, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, ,10, ,280, , , ,29.40, ,3, ,011, ,29.83, ,AA, , , ,29.85, 
14771,20110727,0454,11,SCT055, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 9, ,290, , , ,29.43, , , , , ,29.86, ,AA, , , ,29.88, 
14771,20110727,0554,11,FEW050, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, ,10, ,290, , , ,29.45, , , , , ,29.88, ,AA, , , ,29.90, 
14771,20110727,0654,11,FEW050, ,10.00, , , ,70, ,21.1, ,64, ,18.0, ,61, ,16.1, , 73, , 7, ,300, , , ,29.47, ,1, ,022, ,29.90, ,AA, , , ,29.92, 
14771,20110727,0754,11,SCT020, ,10.00, , , ,72, ,22.2, ,65, ,18.4, ,61, ,16.1, , 68, , 7, ,330, , , ,29.48, , , , , ,29.91, ,AA, , , ,29.93, 
14771,20110727,0852,11,BKN027 BKN200, ,10.00, , , ,73, ,23.0, ,66, ,18.6, ,61, ,16.0, , 66, , 8, ,300, , , ,29.47, , , , , ,M, ,SP, , , ,29.92, 
14771,20110727,0854,11,BKN027 BKN200, ,10.00, , , ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, , 64, , 8, ,300, , , ,29.47, , , , , ,29.90, ,AA, , , ,29.92, 
14771,20110727,0902,11,SCT027 SCT032 BKN200, ,10.00, , , ,73, ,23.0, ,66, ,18.6, ,61, ,16.0, , 66, , 7, ,330, , , ,29.47, , , , , ,M, ,SP, , , ,29.92, 
14771,20110727,0954,11,BKN037 BKN046 BKN200, ,10.00, , , ,75, ,23.9, ,66, ,18.7, ,60, ,15.6, , 60, , 9, ,330, , , ,29.48, ,1, ,002, ,29.91, ,AA, , , ,29.93, 
14771,20110727,1054,11,SCT038 BKN049, ,10.00, , , ,76, ,24.4, ,66, ,18.6, ,59, ,15.0, , 56, , 8, ,340, , , ,29.49, , , , , ,29.92, ,AA, , , ,29.94, 
14771,20110727,1154,11,SCT038 SCT047 SCT055, ,10.00, , , ,78, ,25.6, ,66, ,19.0, ,59, ,15.0, , 52, , 9, ,330, , , ,29.50, , , , , ,29.93, ,AA, , , ,29.95, 
14771,20110727,1254,11,FEW040, ,10.00, , , ,80, ,26.7, ,67, ,19.6, ,60, ,15.6, , 51, , 9, ,330, , , ,29.50, ,0, ,008, ,29.93, ,AA, , , ,29.95, 
14771,20110727,1354,11,SCT043 SCT250, ,10.00, , , ,78, ,25.6, ,66, ,19.0, ,59, ,15.0, , 52, , 8, ,330, , , ,29.49, , , , , ,29.93, ,AA, , , ,29.94, 
14771,20110727,1454,11,SCT042 BKN210, ,10.00, , , ,81, ,27.2, ,67, ,19.5, ,59, ,15.0, , 47, , 8, ,340, , , ,29.50, , , , , ,29.93, ,AA, , , ,29.95, 
14771,20110727,1554,11,SCT044 SCT140 BKN210, ,10.00, , , ,79, ,26.1, ,67, ,19.1, ,59, ,15.0, , 50, ,10, ,350, , , ,29.52, ,3, ,006, ,29.95, ,AA, , , ,29.97, 
14771,20110727,1654,11,SCT044 SCT140 BKN200, ,10.00, , , ,79, ,26.1, ,67, ,19.4, ,60, ,15.6, , 52, , 7, ,350, , , ,29.52, , , , , ,29.95, ,AA, , , ,29.97, 
14771,20110727,1754,11,FEW044 BKN150 BKN200, ,10.00, , , ,77, ,25.0, ,66, ,18.8, ,59, ,15.0, , 54, , 7, ,330, , , ,29.52, , , , , ,29.96, ,AA, , , ,29.97, 
14771,20110727,1854,11,FEW042 BKN150 BKN210, ,10.00, , , ,75, ,23.9, ,65, ,18.4, ,59, ,15.0, , 58, , 5, ,340, , , ,29.53, ,3, ,004, ,29.96, ,AA, , , ,29.98, 
14771,20110727,1954,11,SCT110 BKN150 BKN210, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 3, ,350, , , ,29.55, , , , , ,29.98, ,AA, , , ,30.00, 
14771,20110727,2054,11,FEW110 BKN150 BKN210, ,10.00, , , ,70, ,21.1, ,64, ,18.0, ,61, ,16.1, , 73, , 0, ,000, , , ,29.56, , , , , ,29.99, ,AA, , , ,30.01, 
14771,20110727,2154,11,FEW150 SCT200, ,10.00, , , ,67, ,19.4, ,63, ,17.4, ,61, ,16.1, , 81, , 0, ,000, , , ,29.57, ,1, ,014, ,30.01, ,AA, , , ,30.02, 
14771,20110727,2254,11,FEW160 SCT210, ,10.00, , , ,67, ,19.4, ,63, ,17.4, ,61, ,16.1, , 81, , 3, ,140, , , ,29.58, , , , , ,30.01, ,AA, , , ,30.03, 
14771,20110727,2354,11,FEW140 SCT180 BKN220, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 3, ,130, , , ,29.57, , , , , ,30.01, ,AA, , , ,30.02, 
14771,20110728,0054,11,SCT170 BKN210 OVC240, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 0, ,000, , , ,29.58, ,2, ,002, ,30.01, ,AA, , , ,30.03, 
14771,20110728,0154,11,BKN200 OVC250, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 3, ,140, , , ,29.57, , , , , ,30.01, ,AA, , , ,30.02, 
14771,20110728,0254,11,FEW200, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 6, ,150, , , ,29.58, , , , , ,30.01, ,AA, , , ,30.03, 
14771,20110728,0354,11,FEW220 SCT260, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, , 3, ,170, , , ,29.58, ,5, ,001, ,30.01, ,AA, , , ,30.03, 
14771,20110728,0454,11,FEW170 SCT210 BKN240, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 6, ,190, , , ,29.59, , , , , ,30.02, ,AA, , , ,30.04, 
14771,20110728,0554,11,FEW100 SCT150 OVC200, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 6, ,140, , , ,29.58, , , , , ,30.01, ,AA, , , ,30.03, 
14771,20110728,0654,11,FEW100 BKN150 OVC200, ,10.00, , , ,69, ,20.6, ,65, ,18.1, ,62, ,16.7, , 79, , 3, ,110, , , ,29.58, ,1, ,001, ,30.01, ,AA, , , ,30.03, 
14771,20110728,0754,11,BKN150 OVC200, ,10.00, , , ,71, ,21.7, ,66, ,18.8, ,63, ,17.2, , 76, , 6, ,120, , , ,29.58, , , , , ,30.02, ,AA, , , ,30.03, 
14771,20110728,0854,11,SCT150 BKN200 BKN250, ,10.00, , , ,74, ,23.3, ,67, ,19.4, ,63, ,17.2, , 69, , 6, ,130, , , ,29.57, , , , , ,30.01, ,AA, , , ,30.02, 
14771,20110728,0954,11,SCT150 BKN200 OVC250, ,10.00, , , ,80, ,26.7, ,70, ,20.9, ,64, ,17.8, , 58, , 7, ,130, , , ,29.57, ,8, ,005, ,30.00, ,AA, , , ,30.02, 
14771,20110728,1054,11,SCT150 OVC200, ,10.00, , , ,81, ,27.2, ,69, ,20.7, ,63, ,17.2, , 54, , 6, ,160, , , ,29.55, , , , , ,29.98, ,AA, , , ,30.00, 
14771,20110728,1154,11,SCT120 OVC200, ,10.00, , , ,81, ,27.2, ,69, ,20.4, ,62, ,16.7, , 53, , 6, ,210, , , ,29.54, , , , , ,29.97, ,AA, , , ,29.99, 
14771,20110728,1254,11,FEW080 SCT120 OVC200, ,10.00, , , ,80, ,26.7, ,68, ,19.9, ,61, ,16.1, , 52, , 9, ,220, , , ,29.52, ,6, ,014, ,29.96, ,AA, , , ,29.97, 
14771,20110728,1354,11,SCT070 BKN140 OVC200, ,10.00, , , ,81, ,27.2, ,69, ,20.7, ,63, ,17.2, , 54, , 6, ,200, , , ,29.52, , , , , ,29.95, ,AA, , , ,29.97, 
14771,20110728,1454,11,BKN060 OVC090, ,10.00, , , ,80, ,26.7, ,70, ,20.9, ,64, ,17.8, , 58, , 8, ,190, , , ,29.52, , , , , ,29.95, ,AA, , , ,29.97, 
14771,20110728,1554,11,OVC055, ,10.00, , , ,79, ,26.1, ,68, ,20.1, ,62, ,16.7, , 56, , 6, ,210, , , ,29.52, ,5, ,001, ,29.96, ,AA, , , ,29.97, 
14771,20110728,1654,11,SCT034 BKN046 OVC055, ,10.00, , , ,77, ,25.0, ,69, ,20.3, ,64, ,17.8, , 64, , 8, ,210, , , ,29.52, , , , , ,29.96, ,AA, ,  T, ,29.97, 
14771,20110728,1754,11,BKN035 BKN044 OVC055, ,10.00, , , ,75, ,23.9, ,69, ,20.3, ,65, ,18.3, , 71, , 7, ,150, , , ,29.51, , , , , ,29.95, ,AA, , , ,29.96, 
14771,20110728,1854,11,BKN037 OVC050, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 8, ,160, , , ,29.51, ,8, ,004, ,29.94, ,AA, , , ,29.96, 
14771,20110728,1954,11,SCT039 BKN055 OVC080, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 6, ,130, , , ,29.51, , , , , ,29.94, ,AA, , , ,29.96, 
14771,20110728,2054,11,BKN065 OVC080, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 0, ,000, , , ,29.52, , , , , ,29.95, ,AA, , , ,29.97, 
14771,20110728,2154,11,FEW055 OVC075, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 5, ,180, , , ,29.50, ,8, ,003, ,29.93, ,AA, , , ,29.95, 
14771,20110728,2254,11,BKN070 OVC075, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 5, ,180, , , ,29.50, , , , , ,29.93, ,AA, , , ,29.95, 
14771,20110728,2354,11,BKN065 BKN070 OVC130, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 3, ,140, , , ,29.50, , , , , ,29.93, ,AA, , , ,29.95, 
14771,20110729,0054,11,BKN044 OVC075, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 5, ,130, , , ,29.48, ,8, ,006, ,29.91, ,AA, , , ,29.93, 
14771,20110729,0154,11,OVC045, ,10.00, , , ,72, ,22.2, ,68, ,19.7, ,65, ,18.3, , 79, , 5, ,150, , , ,29.45, , , , , ,29.88, ,AA, , , ,29.90, 
14771,20110729,0254,11,OVC047, ,10.00, , , ,72, ,22.2, ,68, ,19.7, ,65, ,18.3, , 79, , 0, ,000, , , ,29.45, , , , , ,29.88, ,AA, , , ,29.90, 
14771,20110729,0354,11,SCT019 BKN050 OVC060, ,10.00, , , ,72, ,22.2, ,68, ,20.0, ,66, ,18.9, , 82, , 3, ,150, , , ,29.47, ,5, ,006, ,29.90, ,AA, , , ,29.92, 
14771,20110729,0401,11,BKN019 OVC060, ,10.00, , , ,72, ,22.0, ,68, ,20.0, ,66, ,19.0, , 82, , 3, ,160, , , ,29.47, , , , , ,M, ,SP, , , ,29.92, 
14771,20110729,0454,11,SCT017 BKN170 OVC210, , 8.00, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, , 84, , 7, ,130, , , ,29.44, , , , , ,29.87, ,AA, , , ,29.89, 
14771,20110729,0554,11,SCT015 BKN150 OVC200, , 9.00, , , ,72, ,22.2, ,68, ,20.0, ,66, ,18.9, , 82, , 0, ,000, , , ,29.45, , , , , ,29.88, ,AA, , , ,29.90, 
14771,20110729,0558,11,BKN015 BKN140 OVC200, , 9.00, , , ,72, ,22.0, ,68, ,20.0, ,66, ,19.0, , 82, , 0, ,000, , , ,29.46, , , , , ,M, ,SP, , , ,29.91, 
14771,20110729,0654,11,OVC020, , 9.00, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, , 82, , 3, ,140, , , ,29.45, ,6, ,005, ,29.88, ,AA, , , ,29.90, 
14771,20110729,0717,11,SCT020 OVC150, , 8.00, , , ,73, ,23.0, ,70, ,20.9, ,68, ,20.0, , 84, , 5, ,100, , , ,29.45, , , , , ,M, ,SP, , , ,29.90, 
14771,20110729,0754,11,FEW020 SCT060 OVC150, , 8.00, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, , 79, , 3, ,160, , , ,29.46, , , , , ,29.89, ,AA, , , ,29.91, 
14771,20110729,0816,11,BKN021 OVC150, , 8.00, ,-RA, ,75, ,24.0, ,72, ,22.0, ,70, ,21.0, , 85, , 5, ,180, , , ,29.45, , , , , ,M, ,SP, , , ,29.90, 
14771,20110729,0845,11,BKN014 BKN021 OVC060, , 3.00, ,RA BR, ,73, ,23.0, ,71, ,21.6, ,70, ,21.0, , 90, , 6, ,170, , , ,29.44, , , , , ,M, ,SP, , , ,29.89, 
14771,20110729,0854,11,BKN012 OVC060, , 3.00, ,-RA BR, ,74, ,23.3, ,71, ,21.8, ,70, ,21.1, , 87, , 5, ,180, , , ,29.45, , , , , ,29.88, ,AA, ,0.06, ,29.90, 
14771,20110729,0905,11,SCT012 BKN050 OVC060, , 3.00, ,-RA BR, ,73, ,23.0, ,72, ,22.4, ,72, ,22.0, , 97, , 6, ,170, , , ,29.44, , , , , ,M, ,SP, , , ,29.89, 
14771,20110729,0921,11,SCT018 OVC050, , 2.50, ,RA BR, ,73, ,23.0, ,72, ,22.4, ,72, ,22.0, , 97, ,10, ,130, , , ,29.41, , , , , ,M, ,SP, , , ,29.86, 
14771,20110729,0944,11,FEW015 BKN050 OVC150, , 3.00, ,-RA BR, ,73, ,23.0, ,72, ,22.4, ,72, ,22.0, , 97, , 5, ,130, , , ,29.41, , , , , ,M, ,SP, , , ,29.86, 
14771,20110729,0954,11,FEW015 BKN050 OVC150, , 4.00, ,-RA BR, ,75, ,23.9, ,72, ,22.3, ,71, ,21.7, , 87, , 7, ,150, , , ,29.41, ,8, ,015, ,29.84, ,AA, ,0.06, ,29.86, 
14771,20110729,1054,11,SCT037 BKN085 OVC150, , 4.00, ,-RA BR, ,76, ,24.4, ,73, ,22.9, ,72, ,22.2, , 87, , 3, ,160, , , ,29.39, , , , , ,29.82, ,AA, ,0.01, ,29.84, 
14771,20110729,1101,11,BKN022 BKN085 OVC120, , 2.50, ,RA BR, ,75, ,24.0, ,73, ,22.7, ,72, ,22.0, , 90, , 0, ,000, , , ,29.41, , , , , ,M, ,SP, , , ,29.86, 
14771,20110729,1104,11,BKN022 OVC060, , 1.50, ,RA BR, ,75, ,24.0, ,73, ,22.7, ,72, ,22.0, , 90, , 3, ,320, , , ,29.40, , , , , ,M, ,SP, , , ,29.85, 
14771,20110729,1111,11,BKN016 BKN033 OVC080, , 1.25, ,+RA BR, ,75, ,24.0, ,73, ,22.7, ,72, ,22.0, , 90, , 0, ,000, , , ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1124,11,BKN014 BKN028 OVC034, , 1.75, ,RA BR, ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, , 5, ,240, , , ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1131,11,BKN012 BKN034 OVC049, , 2.50, ,RA BR, ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, , 5, ,220, , , ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1136,11,SCT012 BKN049 OVC080, , 3.00, ,-RA BR, ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, , 5, ,220, , , ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1152,11,SCT010 OVC045, , 2.50, ,RA BR, ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, , 6, ,230, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110729,1154,11,BKN010 BKN028 OVC045, , 2.50, ,RA BR, ,76, ,24.4, ,74, ,23.3, ,73, ,22.8, , 90, , 6, ,220, , , ,29.38, , , , , ,29.81, ,AA, ,0.14, ,29.83, 
14771,20110729,1159,11,SCT010 BKN045 OVC070, , 2.50, ,-RA BR, ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, , 8, ,200, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110729,1203,11,SCT008 BKN027 OVC070, , 1.75, ,RA BR, ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, ,10, ,210, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110729,1224,11,SCT012 BKN043 OVC065, , 2.50, ,-RA BR, ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, , 5, ,190, , , ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110729,1227,11,FEW012 BKN038 OVC046, , 4.00, ,-RA BR, ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, , 6, ,180, , , ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110729,1254,11,SCT040 BKN050 OVC180, , 7.00, , , ,79, ,26.1, ,76, ,24.1, ,74, ,23.3, , 85, , 8, ,200, , , ,29.35, ,8, ,011, ,29.78, ,AA, ,0.11, ,29.80, 
14771,20110729,1354,11,SCT037 BKN047 BKN060, ,10.00, , , ,83, ,28.3, ,77, ,24.8, ,74, ,23.3, , 74, , 7, ,280, , , ,29.34, , , , , ,29.78, ,AA, , , ,29.79, 
14771,20110729,1454,11,FEW018 BKN085 OVC140, ,10.00, , , ,83, ,28.3, ,77, ,25.1, ,75, ,23.9, , 77, , 8, ,340, , , ,29.32, , , , , ,29.75, ,AA, , , ,29.77, 
14771,20110729,1526,11,FEW019 BKN025 OVC050, , 1.50, ,RA, ,79, ,26.0, ,75, ,23.8, ,73, ,23.0, , 82, , 3, ,330, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110729,1538,11,SCT011 BKN026 BKN046, , 7.00, ,+RA, ,79, ,26.0, ,75, ,23.8, ,73, ,23.0, , 82, ,14, ,320, ,22, ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110729,1554,11,SCT020 BKN028 OVC060, , 9.00, ,-RA, ,78, ,25.6, ,75, ,24.0, ,74, ,23.3, , 88, ,11, ,340, , , ,29.32, ,5, ,010, ,29.75, ,AA, ,0.33, ,29.77, 
14771,20110729,1646,11,FEW008 BKN025 OVC042, , 2.00, ,RA BR, ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, ,11, ,340, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110729,1651,11,OVC, , 1.00, , , ,75, ,24.0, ,M, ,M, ,73, ,23.0, ,M, ,10, ,330, , , ,M, , , , , ,M, ,SP, , , ,29.78, 
14771,20110729,1652,11,M, , 1.00, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, , 9, ,340, , , ,M, , , , , ,M, ,SP, , , ,M, 
14771,20110729,1654,11,SCT008 SCT014 OVC022, , 4.00, ,+RA BR, ,76, ,24.4, ,74, ,23.3, ,73, ,22.8, , 90, , 9, ,350, , , ,29.34, , , , , ,29.76, ,AA, ,0.21, ,29.78, 
14771,20110729,1659,11,SCT006 BKN017 OVC022, , 8.00, ,+RA, ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, ,13, ,360, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110729,1711,11,FEW006 BKN012 OVC024, ,10.00, , , ,75, ,24.0, ,74, ,23.1, ,73, ,23.0, , 94, ,11, ,340, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110729,1722,11,SCT012 BKN017 BKN028, ,10.00, , , ,77, ,25.0, ,74, ,23.4, ,73, ,23.0, , 88, ,13, ,320, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110729,1754,11,FEW012 BKN017 OVC030, ,10.00, , , ,76, ,24.4, ,73, ,22.9, ,72, ,22.2, , 87, ,11, ,310, , , ,29.35, , , , , ,29.78, ,AA, ,  T, ,29.80, 
14771,20110729,1836,11,BKN010 OVC016, , 6.00, ,-RA BR, ,75, ,24.0, ,73, ,22.7, ,72, ,22.0, , 90, ,14, ,300, , , ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110729,1854,11,BKN010 BKN016 OVC024, , 8.00, , , ,75, ,23.9, ,72, ,22.3, ,71, ,21.7, , 87, ,13, ,300, , , ,29.38, ,3, ,018, ,29.81, ,AA, ,  T, ,29.83, 
14771,20110729,1913,11,SCT010 BKN018 OVC025, , 9.00, , , ,75, ,24.0, ,73, ,22.7, ,72, ,22.0, , 90, ,15, ,310, , , ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1931,11,FEW013 BKN022 BKN140, ,10.00, , , ,75, ,24.0, ,72, ,22.0, ,70, ,21.0, , 85, ,11, ,320, ,22, ,29.39, , , , , ,M, ,SP, , , ,29.84, 
14771,20110729,1954,11,SCT015 BKN025 BKN140, ,10.00, , , ,74, ,23.3, ,71, ,21.8, ,70, ,21.1, , 87, , 9, ,340, , , ,29.41, , , , , ,29.84, ,AA, , , ,29.86, 
14771,20110729,1957,11,BKN015 BKN023 OVC140, ,10.00, , , ,73, ,23.0, ,71, ,21.6, ,70, ,21.0, , 90, , 9, ,330, , , ,29.41, , , , , ,M, ,SP, , , ,29.86, 
